Grupo,Título,ID,NID Drupal,Link,Tipo,Status,País,Fecha Anuncio,Fecha Cierre,Valor USD,Publicado,Tiene Excerpt,Patrón Detectado
118,"Claro realiza 12ª emisión de debentures y 7ª emisión de pagarés",drupal-105373,105373,https://lexlatin.com/node/105373,Emisiones,Cerrado,"Brasil",2022-09-01,2022-09-01,288195480.75,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
119,"Cochez emite valores comerciales negociables y bonos corporativos ",drupal-103833,103833,https://lexlatin.com/node/103833,Emisiones,Cerrado,"Panamá",2022-10-18,2022-10-18,1500000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
119,"Cochez emite valores comerciales negociables y bonos corporativos ",drupal-103980,103980,https://lexlatin.com/node/103980,Emisiones,Cerrado,"Panamá",2022-10-18,2022-10-18,1500000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
119,"Cochez emite valores comerciales negociables y bonos corporativos ",drupal-103981,103981,https://lexlatin.com/node/103981,Emisiones,Cerrado,"Panamá",2022-10-18,2022-10-18,13000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
120,"Codelco obtiene liquidez para enfrentar mercado en incertidumbre",drupal-73453,73453,https://lexlatin.com/node/73453,Emisiones,Cerrado,"Estados Unidos",2020-05-06,2020-05-06,800000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
120,"Codelco obtiene liquidez para enfrentar mercado en incertidumbre",drupal-74168,74168,https://lexlatin.com/node/74168,Emisiones,Cerrado,"Estados Unidos",2020-05-06,2020-05-06,800000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
120,"Codelco obtiene liquidez para enfrentar mercado en incertidumbre",drupal-74169,74169,https://lexlatin.com/node/74169,Financiamientos,Cerrado,"Estados Unidos",2020-05-06,2020-05-06,165000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
121,"Coelba y Neoenergia Pernambuco emiten obligaciones verdes por USD 549 millones",drupal-118390,118390,https://lexlatin.com/node/118390,Emisiones,Cerrado,"Brasil",2024-01-03,2024-01-03,305194650.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
121,"Coelba y Neoenergia Pernambuco emiten obligaciones verdes por USD 549 millones",drupal-118391,118391,https://lexlatin.com/node/118391,Emisiones,Cerrado,"Brasil",2024-01-03,2024-01-03,305194650.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
121,"Coelba y Neoenergia Pernambuco emiten obligaciones verdes por USD 549 millones",drupal-118392,118392,https://lexlatin.com/node/118392,Emisiones,Cerrado,"Brasil",2024-01-03,2024-01-03,244155720.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
122,"Colombiana PharmaCielo emite recibos de suscripción por CAD 39 millones en Canadá",drupal-111221,111221,https://lexlatin.com/node/111221,M&A,Cerrado,"Colombia",2019-02-22,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
122,"Colombiana PharmaCielo emite recibos de suscripción por CAD 39 millones en Canadá",drupal-111222,111222,https://lexlatin.com/node/111222,Emisiones,Cerrado,"Colombia",2019-02-22,,29700000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
122,"Colombiana PharmaCielo emite recibos de suscripción por CAD 39 millones en Canadá",drupal-59140,59140,https://lexlatin.com/node/59140,Emisiones,Cerrado,"Colombia",2019-02-22,,29700000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
123,"Companhia de Saneamento Básico do Estado de São Paulo recibe financiamiento de Inter American Development Bank y  Corporación Financiera Internacional",drupal-101218,101218,https://lexlatin.com/node/101218,Financiamientos,Cerrado,"Estados Unidos",2022-07-27,2022-07-27,92585267.69,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
123,"Companhia de Saneamento Básico do Estado de São Paulo recibe financiamiento de Inter American Development Bank y  Corporación Financiera Internacional",drupal-101221,101221,https://lexlatin.com/node/101221,Financiamientos,Cerrado,"Estados Unidos",2022-07-15,2022-07-15,92585267.69,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
123,"Companhia de Saneamento Básico do Estado de São Paulo recibe financiamiento de Inter American Development Bank y  Corporación Financiera Internacional",drupal-101222,101222,https://lexlatin.com/node/101222,Financiamientos,Cerrado,"Estados Unidos",2022-07-27,2022-07-27,149712391.22,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
124,"Complejo Agroindustrial Beta adquiere propiedades de AQP Olmos y recibe financiamiento de bancos locales",drupal-101735,101735,https://lexlatin.com/node/101735,M&A,Cerrado,"Perú",2022-07-12,2022-07-12,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
124,"Complejo Agroindustrial Beta adquiere propiedades de AQP Olmos y recibe financiamiento de bancos locales",drupal-101736,101736,https://lexlatin.com/node/101736,M&A,Cerrado,"Perú",2022-06-27,2022-06-27,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
124,"Complejo Agroindustrial Beta adquiere propiedades de AQP Olmos y recibe financiamiento de bancos locales",drupal-101737,101737,https://lexlatin.com/node/101737,Financiamientos,Cerrado,"Perú",2022-07-12,2022-07-12,92000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
125,"Con adquisición de Éxito, Grupo Calleja concreta primera compra en Colombia ",drupal-118649,118649,https://lexlatin.com/node/118649,M&A,Cerrado,"El Salvador",2024-01-25,2024-01-25,550000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
125,"Con adquisición de Éxito, Grupo Calleja concreta primera compra en Colombia ",drupal-118783,118783,https://lexlatin.com/node/118783,M&A,Cerrado,"El Salvador",2024-01-25,2024-01-25,550000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
125,"Con adquisición de Éxito, Grupo Calleja concreta primera compra en Colombia ",drupal-118784,118784,https://lexlatin.com/node/118784,Financiamientos,Cerrado,"El Salvador",2024-01-25,2024-01-25,1020000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
126,"Concesión Ruta al Mar cierra financiamiento por USD 708 millones",drupal-34087,34087,https://lexlatin.com/node/34087,Emisiones,Cerrado,"Estados Unidos",2017-12-22,2017-12-15,708000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
126,"Concesión Ruta al Mar cierra financiamiento por USD 708 millones",drupal-70412,70412,https://lexlatin.com/node/70412,Financiamientos,Cerrado,"Estados Unidos",2017-12-22,,708000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
126,"Concesión Ruta al Mar cierra financiamiento por USD 708 millones",drupal-70413,70413,https://lexlatin.com/node/70413,Emisiones,Cerrado,"Estados Unidos",2017-12-15,2017-12-15,183713742.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
127,"Concesionaria Ruta del Maipo concluye canje voluntario de bonos en Chile",drupal-48007,48007,https://lexlatin.com/node/48007,Emisiones,Cerrado,"Estados Unidos",2018-07-01,2018-07-01,656200000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
127,"Concesionaria Ruta del Maipo concluye canje voluntario de bonos en Chile",drupal-69638,69638,https://lexlatin.com/node/69638,Emisiones,Cerrado,"Estados Unidos",2018-07-01,2018-07-01,656200000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
127,"Concesionaria Ruta del Maipo concluye canje voluntario de bonos en Chile",drupal-69639,69639,https://lexlatin.com/node/69639,Emisiones,Cerrado,"Estados Unidos",2018-07-01,2018-07-01,62000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
127,"Concesionaria Ruta del Maipo concluye canje voluntario de bonos en Chile",drupal-69640,69640,https://lexlatin.com/node/69640,Financiamientos,Cerrado,"Estados Unidos",2018-07-01,2018-07-01,217077000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
128,"Concessionária do Bloco Central y Concessionária do Bloco Sul realizan emisión de Obligaciones",drupal-91552,91552,https://lexlatin.com/node/91552,Emisiones,Cerrado,"Brasil",2021-09-24,2021-09-24,106261470.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
128,"Concessionária do Bloco Central y Concessionária do Bloco Sul realizan emisión de Obligaciones",drupal-91553,91553,https://lexlatin.com/node/91553,Emisiones,Cerrado,"Brasil",2021-09-24,2021-09-24,106261470.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
128,"Concessionária do Bloco Central y Concessionária do Bloco Sul realizan emisión de Obligaciones",drupal-91554,91554,https://lexlatin.com/node/91554,Emisiones,Cerrado,"Brasil",2021-09-24,2021-09-24,318784410.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
129,"Concessionária Rodovias do Triângulo y Consórcio Infraestrutura MG emiten deuda",drupal-108393,108393,https://lexlatin.com/node/108393,Emisiones,Cerrado,"Brasil",2023-02-15,2023-02-15,134174180.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
129,"Concessionária Rodovias do Triângulo y Consórcio Infraestrutura MG emiten deuda",drupal-108394,108394,https://lexlatin.com/node/108394,Emisiones,Cerrado,"Brasil",2023-02-14,2023-02-14,134174180.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
129,"Concessionária Rodovias do Triângulo y Consórcio Infraestrutura MG emiten deuda",drupal-108395,108395,https://lexlatin.com/node/108395,Emisiones,Cerrado,"Brasil",2023-02-15,2023-02-15,38335480.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
130,"Consorcio chino logra crédito para apalancar compra de central hidroeléctrica peruana",drupal-61826,61826,https://lexlatin.com/node/61826,M&A,Cerrado,"Estados Unidos",2019-05-01,,850000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
130,"Consorcio chino logra crédito para apalancar compra de central hidroeléctrica peruana",drupal-69390,69390,https://lexlatin.com/node/69390,Financiamientos,Cerrado,"Estados Unidos",2019-05-01,,850000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
130,"Consorcio chino logra crédito para apalancar compra de central hidroeléctrica peruana",drupal-69391,69391,https://lexlatin.com/node/69391,M&A,Cerrado,"Estados Unidos",2019-05-01,,1400000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
131,"Consorcio compra participación mayoritaria en Baja Aqua-Farms y subsidiarias",drupal-118181,118181,https://lexlatin.com/node/118181,M&A,Cerrado,"Estados Unidos",2023-12-30,2023-12-30,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
131,"Consorcio compra participación mayoritaria en Baja Aqua-Farms y subsidiarias",drupal-118214,118214,https://lexlatin.com/node/118214,M&A,Cerrado,"Estados Unidos",2023-12-30,2023-12-30,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
131,"Consorcio compra participación mayoritaria en Baja Aqua-Farms y subsidiarias",drupal-118215,118215,https://lexlatin.com/node/118215,Financiamientos,Cerrado,"Estados Unidos",2023-12-30,2023-12-30,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
132,"Continental AG adquiere Kathrein Automotive",drupal-59750,59750,https://lexlatin.com/node/59750,M&A,Cerrado,"Estados Unidos",,,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
132,"Continental AG adquiere Kathrein Automotive",drupal-72482,72482,https://lexlatin.com/node/72482,M&A,Cerrado,"Estados Unidos",,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
132,"Continental AG adquiere Kathrein Automotive",drupal-72483,72483,https://lexlatin.com/node/72483,Financiamientos,Cerrado,"Alemania",,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
133,"ContourGlobal recibe préstamo para adquirir plantas de cogeneración en México",drupal-69789,69789,https://lexlatin.com/node/69789,M&A,Cerrado,"México",2019-11-25,,570000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
133,"ContourGlobal recibe préstamo para adquirir plantas de cogeneración en México",drupal-70818,70818,https://lexlatin.com/node/70818,M&A,Cerrado,"México",2019-11-25,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
133,"ContourGlobal recibe préstamo para adquirir plantas de cogeneración en México",drupal-70819,70819,https://lexlatin.com/node/70819,Financiamientos,Cerrado,"México",2019-11-25,,570000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
134,"Controladora Mabe realiza oferta para la recompra en efectivo de notas senior garantizadas y recibe crédito a plazo senior no garantizado",drupal-102972,102972,https://lexlatin.com/node/102972,Emisiones,Cerrado,"Estados Unidos",2022-07-19,2022-07-19,16812548.21,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
134,"Controladora Mabe realiza oferta para la recompra en efectivo de notas senior garantizadas y recibe crédito a plazo senior no garantizado",drupal-102979,102979,https://lexlatin.com/node/102979,Emisiones,Cerrado,"Estados Unidos",2022-07-19,2022-07-19,16812548.21,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
134,"Controladora Mabe realiza oferta para la recompra en efectivo de notas senior garantizadas y recibe crédito a plazo senior no garantizado",drupal-102980,102980,https://lexlatin.com/node/102980,Financiamientos,Cerrado,"Estados Unidos",2022-07-19,2022-07-19,12001462.09,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
135,"Corpgroup compra participación de BTG Pactual Chile en Vivocorp",drupal-81532,81532,https://lexlatin.com/node/81532,M&A,Cerrado,"Chile",2021-01-26,2021-01-26,102600000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
135,"Corpgroup compra participación de BTG Pactual Chile en Vivocorp",drupal-81595,81595,https://lexlatin.com/node/81595,M&A,Cerrado,"Chile",2021-01-26,2021-01-26,102600000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
135,"Corpgroup compra participación de BTG Pactual Chile en Vivocorp",drupal-81596,81596,https://lexlatin.com/node/81596,Financiamientos,Cerrado,"Chile",2021-01-26,2021-01-26,141300000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
136,"Corporación Multi Inversiones emite el mayor bono verde de Centroamérica",drupal-84237,84237,https://lexlatin.com/node/84237,Emisiones,Cerrado,"Estados Unidos",2021-04-26,2021-04-26,700000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
136,"Corporación Multi Inversiones emite el mayor bono verde de Centroamérica",drupal-84312,84312,https://lexlatin.com/node/84312,Emisiones,Cerrado,"Estados Unidos",2021-04-26,2021-04-26,700000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
136,"Corporación Multi Inversiones emite el mayor bono verde de Centroamérica",drupal-84313,84313,https://lexlatin.com/node/84313,Financiamientos,Cerrado,"Estados Unidos",2021-04-26,2021-04-26,300000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
137,"Cortel Group Adquiere Rover y Metropax",drupal-91515,91515,https://lexlatin.com/node/91515,M&A,Cerrado,"Brasil",2021-08-28,,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
137,"Cortel Group Adquiere Rover y Metropax",drupal-91516,91516,https://lexlatin.com/node/91516,M&A,Cerrado,"Brasil",2021-08-28,,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
137,"Cortel Group Adquiere Rover y Metropax",drupal-91517,91517,https://lexlatin.com/node/91517,M&A,Cerrado,"Brasil",2021-09-03,,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
138,"Cosan adquiere Porto São Luis y forma una empresa conjunta con Grupo Paulo Brito",drupal-88990,88990,https://lexlatin.com/node/88990,M&A,Cerrado,"Brasil",2021-08-23,,132000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
138,"Cosan adquiere Porto São Luis y forma una empresa conjunta con Grupo Paulo Brito",drupal-88994,88994,https://lexlatin.com/node/88994,M&A,Cerrado,"Brasil",2021-08-23,,132000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
138,"Cosan adquiere Porto São Luis y forma una empresa conjunta con Grupo Paulo Brito",drupal-88997,88997,https://lexlatin.com/node/88997,M&A,Cerrado,"Brasil",2021-08-23,,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
139,"Cosan Luxemburgo emite notas senior y completa oferta de compra de bonos en efectivo",drupal-114613,114613,https://lexlatin.com/node/114613,Emisiones,Cerrado,"Estados Unidos",2023-07-18,2023-07-18,550000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
139,"Cosan Luxemburgo emite notas senior y completa oferta de compra de bonos en efectivo",drupal-114619,114619,https://lexlatin.com/node/114619,Emisiones,Cerrado,"Estados Unidos",2023-06-27,2023-06-27,550000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
139,"Cosan Luxemburgo emite notas senior y completa oferta de compra de bonos en efectivo",drupal-114620,114620,https://lexlatin.com/node/114620,Emisiones,Cerrado,"Estados Unidos",2023-07-18,2023-07-18,250000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
140,"Covisian concluye adquisición de Grupo GSS",drupal-60757,60757,https://lexlatin.com/node/60757,M&A,Cerrado,"Perú",2019-02-20,,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
140,"Covisian concluye adquisición de Grupo GSS",drupal-71722,71722,https://lexlatin.com/node/71722,M&A,Cerrado,"Perú",2019-02-20,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
140,"Covisian concluye adquisición de Grupo GSS",drupal-71723,71723,https://lexlatin.com/node/71723,Financiamientos,Cerrado,"Perú",2019-02-20,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
141,"Credicorp Capital amplía sus inversiones en el sector inmobiliario de Chile",drupal-83746,83746,https://lexlatin.com/node/83746,M&A,Cerrado,"Chile",2021-03-31,2021-03-31,30000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
141,"Credicorp Capital amplía sus inversiones en el sector inmobiliario de Chile",drupal-83901,83901,https://lexlatin.com/node/83901,M&A,Cerrado,"Chile",2021-03-31,2021-03-31,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
141,"Credicorp Capital amplía sus inversiones en el sector inmobiliario de Chile",drupal-83902,83902,https://lexlatin.com/node/83902,Financiamientos,Cerrado,"Chile",2021-03-31,2021-03-31,30000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
142,"Credicorp Capital compra edificio multifamiliar en Chile",drupal-104297,104297,https://lexlatin.com/node/104297,M&A,Cerrado,"Chile",2022-10-05,2022-10-05,72000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
142,"Credicorp Capital compra edificio multifamiliar en Chile",drupal-104372,104372,https://lexlatin.com/node/104372,M&A,Cerrado,"Chile",2022-10-05,2022-10-05,72000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
142,"Credicorp Capital compra edificio multifamiliar en Chile",drupal-104373,104373,https://lexlatin.com/node/104373,Financiamientos,Cerrado,"Chile",2022-10-05,2022-10-05,45000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
143,"Credicorp Capital gana mercado en varias ciudades de Colombia",drupal-69490,69490,https://lexlatin.com/node/69490,M&A,Cerrado,"Estados Unidos",2019-11-01,,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
143,"Credicorp Capital gana mercado en varias ciudades de Colombia",drupal-70274,70274,https://lexlatin.com/node/70274,Operación General,Cerrado,"Estados Unidos",2019-11-01,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
143,"Credicorp Capital gana mercado en varias ciudades de Colombia",drupal-70275,70275,https://lexlatin.com/node/70275,M&A,Cerrado,"Estados Unidos",2019-11-01,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
144,"Crédito Real destina fondos de emisión al pago de deuda",drupal-80928,80928,https://lexlatin.com/node/80928,Emisiones,Cerrado,"Estados Unidos",2021-01-22,2021-01-22,500000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
144,"Crédito Real destina fondos de emisión al pago de deuda",drupal-81052,81052,https://lexlatin.com/node/81052,Emisiones,Cerrado,"Estados Unidos",2021-01-22,2021-01-22,500000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
